web-scraper-order,web-scraper-start-url,document url,document url-href,Title,Date,Text body,Author
1743441564-72,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Стратегия информационной (кибер)безопасности сша в XXI веке,https://cyberleninka.ru/article/n/strategiya-informatsionnoy-kiber-bezopasnosti-ssha-v-xxi-veke,Стратегия информационной (кибер)безопасности сша в XXI веке,2013,"Работа посвящена рассмотрению развития системы обеспечения ки бербезопасности США в 2000–2011 гг. Проведен анализ действий президента Б. Обамы в сравнении с деятельностью его предшественника Дж. Буша-мл. Выявлен обновленный подход к кибербезопасности, сложившийся в США за период 2008–2011 гг.",Карасев Павел Александрович
1743441566-73,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,КИБЕР ОЛАМИДАГИ МУТААССИБЛИКНИНГ ЁШЛАР МАЪНАВИЯТИГА ХУРУЖИ ВА ОҚИБАТЛАРИ,https://cyberleninka.ru/article/n/kiber-olamidagi-mutaassiblikning-yoshlar-manaviyatiga-huruzhi-va-o-ibatlari,КИБЕР ОЛАМИДАГИ МУТААССИБЛИКНИНГ ЁШЛАР МАЪНАВИЯТИГА ХУРУЖИ ВА ОҚИБАТЛАРИ,2021,"Ушбу мақолада мутаассиблик тушунчаси, унинг моҳияти, мутаассиблик оркали келиб чиққан ҳаракатлар, уларнинг интернет тармоғи орқали амалга ошираѐтган ҳаракатлари ѐритиб берилган",Сардор Полванов
1743441570-74,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,АВТОМАТИЗИРОВАННАЯ СИСТЕМА ДИСПЕТЧЕРИЗАЦИИ СЕРВИСНОГО ЦЕНТРА ООО «КИБЕР»,https://cyberleninka.ru/article/n/avtomatizirovannaya-sistema-dispetcherizatsii-servisnogo-tsentra-ooo-kiber,АВТОМАТИЗИРОВАННАЯ СИСТЕМА ДИСПЕТЧЕРИЗАЦИИ СЕРВИСНОГО ЦЕНТРА ООО «КИБЕР»,2013,"В статье рассматриваются основные принципы построения автоматизированной системы диспетчеризации сервисного центра. Приведен алгоритм формирования прайс-листа сервисного центра, а также пример интерфейса разработанного программного средства в виде скриншотов.",Крапчетов И.Ю.
1743441573-75,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,ЭМОТИВНАЯ ФУТУРОЛОГИЯ: ДОСТИГНУТ ЛИ КИБЕРЫ ЭМОЦИОНАЛЬНОГО УРОВНЯ ЧЕЛОВЕКА?,https://cyberleninka.ru/article/n/emotivnaya-futurologiya-dostignut-li-kibery-emotsionalnogo-urovnya-cheloveka,ЭМОТИВНАЯ ФУТУРОЛОГИЯ: ДОСТИГНУТ ЛИ КИБЕРЫ ЭМОЦИОНАЛЬНОГО УРОВНЯ ЧЕЛОВЕКА?,2021,"В статье прослеживается путь от фольклорных, мифологических и фантастических мечтаний человека к современным научным технологиям - помощникам человека во всех сферах его деятельности. Особое внимание уделяется кибернетическим достижениям, подчеркивается их амбивалентный характер и экологическая многоликость. Рассмотрены как художественные образы искусственного интеллекта в многообразии их типов и видов, так и многочисленные функции уже реально существующих роботов и их разнотипов. Представлен экскурс в историю попыток создания искусственного интеллекта. В статье ставится ряд пока не решенных проблем, находящихся на стыке когнитивной науки, лингвистики и кибернетики: проблема эмотивной лакунарности, проблема эмоционализации искусственного интеллекта. Предлагаются пути их теоретического и прикладного решения, в частности, за счет овладения робототехниками новейшими достижениями эмотиологии и эмотивной лингвоэкологии с целью воспроизведения адекватного roboto sentiens. В футурологической перспективе рассматривается возможность киберного бунта в единоборстве робота и человека.",Шаховский В.И.
1743441576-76,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,ПРОБЛЕМЫ МАТЕМАТИЧЕСКОГО МОДЕЛИРОВАНИЯ КИБЕР- ФИЗИЧЕСКИХ СИСТЕМ НА ТРАНСПОРТЕ,https://cyberleninka.ru/article/n/problemy-matematicheskogo-modelirovaniya-kiber-fizicheskih-sistem-na-transporte,ПРОБЛЕМЫ МАТЕМАТИЧЕСКОГО МОДЕЛИРОВАНИЯ КИБЕР- ФИЗИЧЕСКИХ СИСТЕМ НА ТРАНСПОРТЕ,2020,"Реализация планов создания «умных городов» как одного из важнейших направлений цифровой экономики, требует приоритетного развития транспортной инфраструктуры, обеспечивающей перемещение людей и грузов в пределах города и прилегающих к нему территорий. Безопасное функционирование и максимальная пропускная способность полученной кибер-физической системы возможны при условии создания технологии диагностики объектов транспортной инфраструктуры, в том числе основанной на видеофиксации дорожных условий. Представлено видение авторов по проблемам математического моделирования кибер-физических систем на транспорте как трехуровневой иерархической структуры, включающей в себя сенсоры и датчики окружающей обстановки на нижнем уровне, центры обработки данных (ЦОД) на уровне среднего звена и единый центр хранения данных и выработки управленческих решений на верхнем уровне. Исследованы перспективы моделирования ЦОД на основе мультиагентного подхода и алгоритм технического зрения, который предлагается реализовать в виде программы на мобильном устройстве, для распознавания объектов транспортной инфраструктуры и их дефектов с помощью стереометрии. Представленный алгоритм можно использовать при планировании ремонта дорог, при разборе дорожно-транспортных происшествий, для обработки заявлений пользователей автодорог и т. д.",Елугачев Павел Александрович
1743441579-77,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Кибер-страхование как способ обеспечения информационной безопасности,https://cyberleninka.ru/article/n/kiber-strahovanie-kak-sposob-obespecheniya-informatsionnoy-bezopasnosti-1,Кибер-страхование как способ обеспечения информационной безопасности,2020,"В данной статье рассматриваются основные тенденции и состояние рынка кибер-страхования, виды покрытия кибер-рисков. Перечислены основные проблемы, препятствующие развитию страхования кибер-рисков в мире и в России в частности.This article discusses the main trends and the state of the cyber insurance market, types of coverage of cyber risks. The main problems that hinder the development of cyber risk insurance in the world and in Russia in particular are listed.",Просветова А.А.
1743441581-78,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Интернет-литература в Китае как воплощение кибер-эпохи,https://cyberleninka.ru/article/n/internet-literatura-v-kitae-kak-voploschenie-kiber-epohi,Интернет-литература в Китае как воплощение кибер-эпохи,2019,"Статья посвящена такому явлению, как интернет-литература в Китае и трансформации китайского литературного творчества в эпоху распространения Интернета. Кибер-общение провоцирует изменения в письменном языке, насыщая его визуальными составляющими, одновременно сокращая вербальный компонент. В когнитивных способностях и привычках пользователей также происходят трансформации, сказывающиеся на способности писать, читать и осмыслять большие объемы текста. С другой стороны, Интернет дает возможность творческим людям публиковать плоды своего творчества на страницах личных блогов, на специализированных сайтах, а также возможность другим пользователям оставлять комментарии, делать репосты, писать критические очерки и проч. Все эти факторы, с одной стороны, способствуют продвижению творчества в сети, с другой стороны, меняют облик современной поэзии и прозы, во-первых, из-за специфического интернет-языка, часто используемого при написании интернет-литературы, и во-вторых, делая практически невозможным существование некоторых произведений на бумажных носителях из-за сильной привязки к электронному формату (всплывающие окна, двигающиеся буквы, озвученные разными языками стихи и т.д.). Новые формы реальности порождают новые формы литературы, коррелирующие не только с самой реальностью, но и с когнитивными привычками кибер-читателей.",Рубец Мария Владимировна
1743441584-79,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,КИБЕР-СТРАХОВАНИЕ КАК СПОСОБ ОБЕСПЕЧЕНИЯ ИНФОРМАЦИОННОЙ БЕЗОПАСНОСТИ,https://cyberleninka.ru/article/n/kiber-strahovanie-kak-sposob-obespecheniya-informatsionnoy-bezopasnosti-2,КИБЕР-СТРАХОВАНИЕ КАК СПОСОБ ОБЕСПЕЧЕНИЯ ИНФОРМАЦИОННОЙ БЕЗОПАСНОСТИ,2018,"Рассмотрено кибер-страхование как способ обеспечения информационной безопасности. Выявлены риски, с которыми сталкиваются компании. Проанализирован российский рынок кибер-страхования. А также продемонстрирована примерная стоимость полиса кибер-страхо-вания.",Первоухина М.В.
1743441587-80,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,"ТРОЛЛИНГ И ЭТНОТРОЛЛИНГ, КАК ФОРМЫ АГРЕССИИ В КИБЕР-ПРОСТРАНСТВЕ",https://cyberleninka.ru/article/n/trolling-i-etnotrolling-kak-formy-agressii-v-kiber-prostranstve,"ТРОЛЛИНГ И ЭТНОТРОЛЛИНГ, КАК ФОРМЫ АГРЕССИИ В КИБЕР-ПРОСТРАНСТВЕ",2017,"В статье рассматриваются такие формы виртуальной агрессии, как троллинг и этнотроллинг,. Рассмотрена сущность агрессивного поведения в Интернет-пространстве.",Мелешкина И.И.
1743441591-81,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,ПРОБЛЕМЫ ПРАВОВОГО ПРОТИВОДЕЙСТВИЯ КИБЕРАТАКАМ НА КИБЕР-ФИЗИЧЕСКИЕ СИСТЕМЫ,https://cyberleninka.ru/article/n/problemy-pravovogo-protivodeystviya-kiberatakam-na-kiber-fizicheskie-sistemy,ПРОБЛЕМЫ ПРАВОВОГО ПРОТИВОДЕЙСТВИЯ КИБЕРАТАКАМ НА КИБЕР-ФИЗИЧЕСКИЕ СИСТЕМЫ,2020,"Повсеместное использование кибер-физических систем требует ответственного отношения к их проектированию и эксплуатации как со стороны разработчиков, так и со стороны обслуживающего персонала. Ошибки в работе людей, чья деятельность связана с кибер-физическими системами, способствуют увеличению числа кибератак на них. Отсутствие норм об ответственности в отношении возможности создания и реализации кибератак позволяет злоумышленникам наносить ущерб работе кибер-физических систем. Отсутствие достаточных норм регулирования в сфере создания программного обеспечения является одной из наиболее актуальных проблем при регулировании деятельности, связанной с кибер-физическими системами. В статье поднимаются вопросы и предлагаются меры по минимизации последствий от кибератак на кибер-физические системы.",Жернова Влада Михайловна
1743441593-82,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Кибер-физические системы как основа цифровой экономики,https://cyberleninka.ru/article/n/kiber-fizicheskie-sistemy-kak-osnova-tsifrovoy-ekonomiki,Кибер-физические системы как основа цифровой экономики,2016,"Статья является продолжением рассмотрения практического применения элементов цифровой экономики. В работе идет речь о таких новейших технологиях, как системы информационного моделирования (BIM), интернет вещей (IoT), и других, составляющих собой к настоящему времени понятие Интеллектуальной (Smart) системы. Основное внимание в работе уделяется кибер-физическим системам. Эти системы соединяют физические процессы, например, управления передачи и распределения электроэнергии, требующие практической реализации непрерывного управления в режиме реального времени, с программноэлектронными системами.",Куприяновский Василий Павлович
1743441596-83,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Кибер-страхование как способ обеспечения информационной безопасности,https://cyberleninka.ru/article/n/kiber-strahovanie-kak-sposob-obespecheniya-informatsionnoy-bezopasnosti,Кибер-страхование как способ обеспечения информационной безопасности,2018,"Цель статьи – показать, что одним из возможных методов защиты от кибер-атак и негативных последствий от них может выступать рынок кибер-страхования. В статье отмечается, что центральной задачей киберстрахования остается защита от крупномасштабных хакерских атак, проводится анализ рынка кибер-страхования в России и за рубежом.",Мамаева Людмила Николаевна
1743441599-84,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,КИБЕРПРЕСТУПЛЕНИЯ В СОВРЕМЕННОЙ РОССИИ,https://cyberleninka.ru/article/n/kiberprestupleniya-v-sovremennoy-rossii,КИБЕРПРЕСТУПЛЕНИЯ В СОВРЕМЕННОЙ РОССИИ,2024,"В настоящей статье нами рассматриваются существующие в практике проблемы при расследовании таких преступлений как киберпреступления. Мы проанализировали особенности данного противоправного деяния. Попытались выделить наиболее эффективные методы борьбы с киберпреступлениями и в заключении мы предложили, на наш взгляд, необходимые условия для предупреждения и пресечения в сфере киберпреступлений.",Григорян Викторя Мгеровна
1743441603-85,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Оперативно-разыскная характеристика киберпреступлений в отношении несовершеннолетних с использованием информационно-телекоммуникационных сетей,https://cyberleninka.ru/article/n/operativno-razysknaya-harakteristika-kiberprestupleniy-v-otnoshenii-nesovershennoletnih-s-ispolzovaniem-informatsionno,Оперативно-разыскная характеристика киберпреступлений в отношении несовершеннолетних с использованием информационно-телекоммуникационных сетей,2019,"Рассмотрена проблема интерент-преступности в отношении несовершеннолетних с использованием информационно-телекоммуникационных сетей. Процессы глобализации информационных технологий представляют неограниченные возможности для оказания воздействия на несовершеннолетних. Таковыми являются появление и развития новой формы преступности — киберпреступности в сфере высоких технологий, когда компьютеры и компьютерные сети выступают в качестве объекта преступных посягательств, а также средством или способом совершения преступления в отношении детей и подростков. Предотвращение киберпреступлений в отношении несовершеннолетних в киберпространстве относится к наиболее актуальным проблемам правоохранительной деятельности. В настоящий период отечественная система предупреждения киберпреступлений в отношении детей и подростков находится в стадии становления, так как старая система, действовавшая ранее, оказалась устаревшей и не рациональной.",Андрей Айрапетович Оганов
1743441606-86,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,КИБЕР-ПРАВОНАРУШЕНИЯ И ВОЗМОЖНОСТИ МАНИПУЛИРОВАНИЯ В ОБЛАСТИ СПОРТА,https://cyberleninka.ru/article/n/kiber-pravonarusheniya-i-vozmozhnosti-manipulirovaniya-v-oblasti-sporta,КИБЕР-ПРАВОНАРУШЕНИЯ И ВОЗМОЖНОСТИ МАНИПУЛИРОВАНИЯ В ОБЛАСТИ СПОРТА,2023,"Кибер-правонарушения в области спорта стали все более распространенными в последнее время, приводя к серьезным проблемам для индустрии и манипуляциям с результатами соревнований. В то же время статистика показывает, что организаторы подобных противоправных действий не привлекаются к установленной законом ответственности. «В январе 2023 года Следственный комитет Беларуси завел уголовное дело против представителя солигорского «Шахтера», который подозревается в организации договорного матча». За несколько лет лишь одно уголовное дело, что свидетельствует о несовершенстве законодательной нормы и правоприменительной практики. В данной статье рассматриваются различные виды кибер-правонарушений, обсуждаются возможности манипулирования в области спорта с помощью кибер-правонарушений и договорных матчей.",Никеров Дмитрий Михайлович
1743441609-87,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Кибер-демократия как развитие информационной политики,https://cyberleninka.ru/article/n/kiber-demokratiya-kak-razvitie-informatsionnoy-politiki,Кибер-демократия как развитие информационной политики,2013,"Актуальность и цели. Прогрессивные технологические изменения в сфере информационных технологий в последние три десятилетия оказали и оказывают влияние на политические процессы в подавляющем числе обществ. Динамика событий, меняющих формат взаимоотношений граждан и правительств, особенно четко прослеживается в западных обществах, где с помощью Интернета и информационных и коммуникативных технологий отдельные группы общества могут влиять на политические процессы без традиционных демократических механизмов, что негативно сказывается на системе. Цель работы проанализировать изменения и тенденции «информационной революции», ее влияние на демократическую систему с учетом последних теоретических разработок в этой сфере. Материалы и методы. Реализация исследовательских задач была достигнута на основе использования документов Европейской комиссии, Европейского совета и ряда институтов и форумов, оказывающих влияние на информационное пространство в рамках своих компетенций. В ходе исследования было проанализировано значение «информационной революции» для политики развития демократического участия населения и выделены основные недостатки и преимущества. Исследование опирается на системный анализ, структурно-функциональный и сравнительный методы. Результаты. Исследовано политическое и социальное влияние информационной революции на формат взаимодействия правительства и граждан в ряде западных государств и межгосударственных объединений. Рассмотрены особенности «электронного правительства» в Шотландии, странах Балтии и Евросоюза в целом начиная с 2000-х гг. Выводы. Изучение процесса воздействия развития информационно-коммуникационных технологий (ИКТ) на политическую систему позволяет сделать выводы о том, что в последние годы с помощью новых информационных технологий граждане стали более политизированы и принимают активное участие через современные информационные механизмы в процессе взаимодействия с государственными институтами. Но в будущем ИКТ могут негативно повлиять на традиционные демократические механизмы участия, более того, создается новый разрыв между гражданами, использующими и не использующими ИКТ, что диффузно влияет на общество.",Корбат Филипп Евгеньевич
1743441611-88,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,ПРОБЛЕМА КИБЕРПРЕСТУПНОСТИ И КЛАССИФИКАЦИЯ ЖЕРТВ КИБЕР ПРЕСТУПЛЕНИЙ,https://cyberleninka.ru/article/n/problema-kiberprestupnosti-i-klassifikatsiya-zhertv-kiber-prestupleniy,ПРОБЛЕМА КИБЕРПРЕСТУПНОСТИ И КЛАССИФИКАЦИЯ ЖЕРТВ КИБЕР ПРЕСТУПЛЕНИЙ,2019,"Статья посвящена изучению вопросов об инновациях в сфере управления персоналом, где рассматриваются основные этапы инновационного процесса, направления инновационной деятельности в HR-управлении, а также рассмотрение инновационных HR-технологий, получивших широкое распространение на практике.",Шава Эмма Васильевна
1743441614-89,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,"Кибер-развлечение, «Свободный труд» и экономика дарения",https://cyberleninka.ru/article/n/kiber-razvlechenie-svobodnyy-trud-i-ekonomika-dareniya,"Кибер-развлечение, «Свободный труд» и экономика дарения",2010,"В статье рассматривается проблема «свободного труда» потребителей в сфере развлечений и популярной культуры в контексте культурной парадигмы Web 2.0. Рассмотрены основные подходы к анализу этого феномена в современных дискуссиях: понимания его как проявление культуры дарения и в контексте идеи нематериального труда и когнитивного капитализма. Показана парадоксальность данного феномена, который свидетельствует о массовом распространении и расцвете креативных практик и одновременно их тотальной коммодификации.",Соколова Наталья Леонидовна
1743441617-90,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Войска защиты кибер- и информационного пространства ВС ФРГ,https://cyberleninka.ru/article/n/voyska-zaschity-kiber-i-informatsionnogo-prostranstva-vs-frg,Войска защиты кибер- и информационного пространства ВС ФРГ,2020,"В настоящей статье авторы обращаются к проблеме безопасности в киберинформационном пространстве, и, в частности, рассматривают меры, которые принимает руководство ФРГ по защите своих вооруженных сил и элементов жизненно-важной инфраструктуры от угроз в киберпространстве. Одним из шагов стало создание в 2014 г. межвидового компонента бундесвера войск защиты кибер-информационного пространства. Авторы подробно описали структуру, задачи, оснащение и укомплектованность подразделений данного межвидового компонента бундесвера. В заключение статьи отмечаются дальнейшие перспективы развития и совершенствования нового органа.",Туловский В. В.
1743441620-91,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Кибер-угрозы на фондовых рынках: критерии анализа,https://cyberleninka.ru/article/n/kiber-ugrozy-na-fondovyh-rynkah-kriterii-analiza,Кибер-угрозы на фондовых рынках: критерии анализа,2017,"В статье рассматриваются проблемы оценки рисков и преступлений в компьютерных системах фондовых бирж. В первой части статьи дается общая информации об операциях на фондовых биржах, о кибер-преступлениях и их сущности. Далее перечислены критерии оценки и анализа кибер-угроз на фондовых бирж. Перечислены шесть критериев: масштаб, сложность, мотивация, влияние на целостность и работу бирж, осведомленность и прозрачность. При описании каждого из критериев перечислены влияния кибер-преступлений. Также описаны характеристики преступников, систем, на которые совершают атаки, виды атак. В статье содержится информация о влиянии кибер-преступлений на финансовые организации, на их системы и их репутацию; объясняется почему для участников рынка важно делиться информацией об угрозах и нападениях на их системы.",Бочкова А.А.
1743441622-92,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,КИБЕР-МЕТА-ВСЕЛЕННАЯ: ПРАВОВОЙ ВЗГЛЯД,https://cyberleninka.ru/article/n/kiber-meta-vselennaya-pravovoy-vzglyad,КИБЕР-МЕТА-ВСЕЛЕННАЯ: ПРАВОВОЙ ВЗГЛЯД,2023,"Статья посвящена исследованию и объяснению концепта и технологий кибер-мета-вселенной. Автор объясняет место и значение этого концепта как одного из средств и одного из направлений «тектонических» цифровых трансформаций в экономике и технологии. В статье представлено развёрнутое авторское определение понятия «кибер-мета-вселенная». Автор показывает, что важным характеристическим признаком кибер-мета-вселенной является наличие собственной экономики, которая имеет аналог реальной стоимости и которая сложным образом соединена с экономикой реального сектора. В статье представлен ряд разъясняющих примеров. Автор обращается к вопросу о юридической природе кибер-мета-вселенных, а также к сложным юридическим вопросам, детерминируемые природой и онтологией кибер-мета-вселенных. В статье показано, что индивидуальная структура и особенности онтологии данной конкретной кибер-мета-вселенной предопределяет свой уникальный набор юридических и юридически значимых проблем. Автор делает вывод, что в этой сфере отсутствует как должное регулирование со стороны государства, так и должное корпоративное регулирование. Отдельно рассмотрены важные вопросы правовой охраны и защиты прав интеллектуальной собственности на объекты, формирующие кибер-мета-вселенную, и на объекты внутри неё. В статье показано, какие трансформации обусловит развитие исследуемых технологий в сфере права и профессиональной юридической деятельности. Автор завершает статью выводом о том, что сегодня весьма сложно сколь-нибудь адекватно дать конкретный прогноз о будущем кибер-мета-вселенных, но обсуждение идёт вокруг того, насколько смелые прогнозы сбудутся (поскольку сама технология более чем перспективна). И кибер-мета-вселенная (как своего рода полигон) обусловит следующие шаги в эволюции современной правовой системы, прежде всего в части права интеллектуальной собственности.",Понкин И.В.
1743441625-93,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Языковая кибер-культура: подходы к изучению,https://cyberleninka.ru/article/n/yazykovaya-kiber-kultura-podhody-k-izucheniyu,Языковая кибер-культура: подходы к изучению,2015,"Статья посвящена изучению речи Интернет-среды. Формируется особая языковая кибер-культура, аспекты изучения которой еще в стадии разработки.",Иванова Д.А.
1743441628-94,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Специфика социокультурной коммуникации в кибер-пространстве,https://cyberleninka.ru/article/n/spetsifika-sotsiokulturnoy-kommunikatsii-v-kiber-prostranstve,Специфика социокультурной коммуникации в кибер-пространстве,2006,,Симонова О.Б.
1743441631-95,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Управление с применением кибер-физических систем,https://cyberleninka.ru/article/n/upravlenie-s-primeneniem-kiber-fizicheskih-sistem,Управление с применением кибер-физических систем,2017,Статья раскрывает особенности применения кибер-физических систем в управлении. Статья раскрывает содержание кибер-физической системы как сложной системы и как системы управления. Показана тройственность проектирования кибер-физических систем. Показано сходство и различие между киберфизическими системами в управлении и информационными системами управления. Показана алгоритмическая сложность программного обеспечения кибер-физических систем.,Цветков Виктор Яковлевич
1743441633-96,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Актуальные психологические проблемы кибер-этики,https://cyberleninka.ru/article/n/aktualnye-psihologicheskie-problemy-kiber-etiki,Актуальные психологические проблемы кибер-этики,2007,"Статья посвящена обсуждению новейших тенденций в кибер-этике, её взаимосвязи с психологией и практикой образования. Ставится проблема обучения Интернет-пользователей новых поколений основам кибер-этики. Его главная задача состоит в том, чтобы адаптировать традиционную систему моральных суждений к условиям анонимного применения Интернета.",Войскунский А.Е.
1743441636-97,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,КОНЦЕПЦИИ КИБЕР-ФИЗИЧЕСКИХ СИСТЕМ,https://cyberleninka.ru/article/n/kontseptsii-kiber-fizicheskih-sistem,КОНЦЕПЦИИ КИБЕР-ФИЗИЧЕСКИХ СИСТЕМ,2021,"В статье рассмотрена кибер-физическая архитектура, а так же описан принцип и состав кибер-физических систем. Кратко описаны цифровые двойники и их роль в киберфизических системах.",Н.А. Найденко
1743441639-98,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,К проблеме происхождения кибер атак,https://cyberleninka.ru/article/n/k-probleme-proishozhdeniya-kiber-atak,К проблеме происхождения кибер атак,2020,"В статье рассматривается источники кибер атак, объясняется их природа и происхождение. Обозначается актуальность проблемы кибер безопасности. Предлагается новый подход как эффективный способ борьбы с кибер угрозами открытость и оперативность.",Омельченко М.В.
1743441643-99,https://cyberleninka.ru/search?q=%D0%9A%D0%B8%D0%B1%D0%B5%D1%80&page=1,Идентификация подготовки кибер-атаки,https://cyberleninka.ru/article/n/identifikatsiya-podgotovki-kiber-ataki,Идентификация подготовки кибер-атаки,2018,"Сложность противодействию кибер-атакам обусловлена, прежде всего, их высокой технологичностью. Поэтому только применение интеллектуальных средств и систем противодействия может быть реальной защитой от вредоносного вторжения. Можно считать, что жизненный цикл кибер-атаки состоит из её подготовки злоумышленником и её реализации злоумышленником. Учитывая сложность и многообразие инфокоммуникационных технологических операций, протоколов, чрезвычайный интерес приобретает практическая задача определения идентифицирующих признаков или цифровых следов инициаторов кибер-атаки терминальных окончаний (гаджетов, девайсов) и их владельцев с персональными индивидуальными пользовательскими особенностями на стадии начала подготовки или замысла кибер-атаки. В этой связи актуальна формальная постановка научной задачи разработки новых подходов к синтезу моделей и методов сбора, обработки и структурирования информации, необходимой для реализации технологии идентификации физических устройств и их пользователей на основе анализа следов, оставляемых ими в информационном пространстве.",Назаров Алексей Николаевич
